conversation_id,start_time,end_time,turn_count,Date,Status,Status2,Escalated,Escalated_2,Escalation Reason,timeZone,Abandoned,Abandoned_during_VA1,Abandoned_during_VA,Abandonment by customer - flag,Abandonment_Last_Completed_Stage,Authentication by VA success flag,Authentication by VA failure reason,AHT,AHT_Bucket,MPU_AHT,Verification_AHT,Intent_Identified_1,Intent_Identified_2,Intent_Identified_3,Intent_Identified_4,Intent_Identified_5,Intent_Identified_N,Intent_Identified_1stattempt_1,Intent_Identified_1stattempt_2,Intent_Identified_1stattempt_3,Intent_Identified_1stattempt_4,Intent_Identified_1stattempt_5,Intent_Identified_1stattempt_N,MPU_Intent_Identified_Flag,MPU_Intent_Identified_1stattempt_Flag,Here_for_MPU_Flag,Out of scope intent,MPU_Eligible_flag,MPU_Case_Closure,Number of Prompts from AI,Number of Successful Prompts from AI,Missed_Utterance,Missed_Utterance_Auth,Missed_Utterance_IntentIdentification,Missed_Utterance_MPU,AI_Prompts_Auth,AI_Prompts_IntentIdentification,AI_Prompts_MPU,Handled by Agentic AI flag,Retry of authentication flag,Retry of MPU flag,Auth_Retry_Prompt,MPU_Retry_Prompt,Half_hourly_interval,Caller_Type
8120a095-cada-4745-a11c-afd5c81de8d5,2025-09-24 22:32:10.274348 UTC,2025-09-24 22:32:18.935156 UTC,6,2025-09-24,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,8,>30 sec,8,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
2d0b7e73-816f-4978-95c1-6c53b932cdd6,2025-09-24 22:39:32.532182 UTC,2025-09-24 22:39:42.077076 UTC,6,2025-09-24,OPEN,OPEN,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Intent Captured,0,,9,>30 sec,9,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
677e3917-6081-4d95-a0a5-44478a0e77d1,2025-09-24 22:45:25.921277 UTC,2025-09-24 22:46:31.981478 UTC,7,2025-09-24,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Address Match,0,,66,60-120 sec,66,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
0778e963-d542-4353-b7d1-607617817505,2025-09-24 22:54:30.436782 UTC,2025-09-24 22:54:57.550136 UTC,5,2025-09-24,,,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,ANI based Auth,0,,27,>30 sec,27,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
88f7d3ad-c783-4103-a57d-48caf73b94fb,2025-09-24 23:02:21.150918 UTC,2025-09-24 23:03:09.208333 UTC,6,2025-09-24,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,48,30-60 sec,48,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
2bc009e0-b0bf-444e-9b36-effbbdae7981,2025-09-24 23:05:57.544398 UTC,2025-09-24 23:06:31.899226 UTC,7,2025-09-24,OPEN,OPEN,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Address Match,0,,34,30-60 sec,34,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
d473fe4b-bdbe-4ea2-9862-56bd47d9b999,2025-09-24 23:29:09.074264 UTC,2025-09-24 23:29:58.749893 UTC,7,2025-09-24,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,MPU request raised,0,,49,30-60 sec,49,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a6b486e0-a982-4660-86f1-ef8db565456c,2025-09-24 23:30:14.181315 UTC,2025-09-24 23:32:09.287400 UTC,15,2025-09-24,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,115,60-120 sec,115,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
f2c3ea73-baf6-4349-a7e3-2f94645189ab,2025-09-24 23:33:36.334445 UTC,2025-09-24 23:34:14.303124 UTC,15,2025-09-24,OPEN,OPEN,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,37,30-60 sec,37,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a60bb72f-95c5-463e-8252-bc3d002aebaf,2025-09-24 23:34:54.777618 UTC,2025-09-24 23:35:43.797252 UTC,20,2025-09-24,OPEN,OPEN,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,49,30-60 sec,49,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
181d4a0d-94f3-4fb6-8b00-712d6d0da064,2025-09-25 06:45:54.700876 UTC,2025-09-25 06:46:33.750195 UTC,6,2025-09-25,OPEN,OPEN,false,false,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Address Match,0,,39,30-60 sec,39,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
5f098222-463f-4a83-827d-246526fc0f1b,2025-09-25 06:48:44.387037 UTC,2025-09-25 06:48:55.730787 UTC,6,2025-09-25,OPEN,OPEN,false,false,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Intent Captured,0,,11,>30 sec,11,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
93f6ff12-98ed-4c6a-bdf7-25e1af08d4bf,2025-09-25 06:49:42.145077 UTC,2025-09-25 06:50:11.011902 UTC,5,2025-09-25,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,28,>30 sec,28,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
7b159bea-9c5f-4f83-9aa6-2dfac600b5b8,2025-09-25 06:50:25.660758 UTC,2025-09-25 06:50:45.833170 UTC,5,2025-09-25,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Intent Captured,0,,20,>30 sec,20,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
42e20701-341f-4fd7-a61c-ddd48edd379c,2025-09-25 06:50:59.693757 UTC,2025-09-25 06:51:34.296623 UTC,6,2025-09-25,OPEN,OPEN,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Address Match,0,,34,30-60 sec,34,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a8dad37f-be38-47e4-9ba5-e420c6b222f4,2025-09-25 06:58:11.760821 UTC,2025-09-25 06:58:59.516751 UTC,9,2025-09-25,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,47,30-60 sec,47,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a3278150-7c13-41b6-8735-d3899d49d598,2025-09-25 07:04:39.601868 UTC,2025-09-25 07:05:26.366502 UTC,7,2025-09-25,OPEN,OPEN,false,false,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,46,30-60 sec,46,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
88a3abd8-43e3-4694-aae3-523a66537ce3,2025-09-25 07:09:11.157563 UTC,2025-09-25 07:09:19.979197 UTC,6,2025-09-25,OPEN,OPEN,false,false,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Intent Captured,0,,8,>30 sec,8,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
bc2abd5a-a7bb-4c83-9b81-eee0b6a04c79,2025-09-25 07:09:22.847829 UTC,2025-09-25 07:09:29.511297 UTC,5,2025-09-25,OPEN,OPEN,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,6,>30 sec,6,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
e57f01c4-f129-419e-87fe-46eca5ec3d4e,2025-09-25 07:09:31.567263 UTC,2025-09-25 07:09:32.724894 UTC,2,2025-09-25,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Intent Captured,0,,1,<5 sec,1,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
96091482-8d57-452d-b471-8b0d1e727169,2025-09-25 07:09:46.444172 UTC,2025-09-25 07:19:04.650592 UTC,11,2025-09-25,OPEN,OPEN,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,558,>120 sec,558,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
24f213cb-6366-4cbd-b62d-1de4ef3aaea2,2025-09-25 07:28:20.110586 UTC,2025-09-25 07:29:02.856963 UTC,7,2025-09-25,OPEN,OPEN,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,42,30-60 sec,42,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081xWIvXq4YQseAJ0Py4_FzPQ,2025-09-25 07:33:40.285003 UTC,2025-09-25 07:34:22.926808 UTC,4,2025-09-25,,,,,User was not happy with the information provided by Amelia.,,0,,1,1,Reason for MPU provided,0,,42,30-60 sec,42,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119WtakdNuQTV6Vb2atAntKRw,2025-09-25 07:35:16.729301 UTC,2025-09-25 07:35:51.399824 UTC,5,2025-09-25,,,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,ANI based Auth,0,,34,30-60 sec,34,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1c92b976-5501-412a-bcd4-24d813f71e3f,2025-09-25 07:50:22.530742 UTC,2025-09-25 07:51:09.050731 UTC,7,2025-09-25,,,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,46,30-60 sec,46,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119J7B-1yuHSvSlg1zNWQMtJw,2025-09-25 07:52:05.421390 UTC,2025-09-25 07:53:55.564314 UTC,9,2025-09-25,,,,,User selected Pick form in main menu,,0,,1,1,ANI based Auth,0,,110,60-120 sec,110,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
e4f0aa50-fa8d-4bb6-8b96-4e3039115722,2025-09-25 09:24:27.351807 UTC,2025-09-25 09:25:58.297530 UTC,8,2025-09-25,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,90,60-120 sec,90,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
f3832529-199d-4638-a740-8d15b2b29f63,2025-09-25 09:28:52.475733 UTC,2025-09-25 09:29:04.637857 UTC,8,2025-09-25,,,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Intent Captured,0,,12,>30 sec,12,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
768598fb-8d62-4b3b-a0c6-54acb4c0538e,2025-09-25 10:01:26.148870 UTC,2025-09-25 10:02:18.320328 UTC,6,2025-09-25,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,ANI based Auth,0,,52,30-60 sec,52,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a1cec885-152b-4146-8936-e51cc4bd106f,2025-09-25 10:57:10.808766 UTC,2025-09-25 11:00:00.104111 UTC,6,2025-09-25,OPEN,OPEN,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,169,>120 sec,169,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a8b72605-395f-4d44-9e72-4614eab5120e,2025-09-25 11:04:20.683668 UTC,2025-09-25 11:04:24.997343 UTC,5,2025-09-25,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Address Match,0,,4,<5 sec,4,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
4a85dd30-7e4a-4f28-9251-a0167145f86c,2025-09-25 11:30:56.079645 UTC,2025-09-25 11:30:56.079645 UTC,1,2025-09-25,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Intent Captured,0,,0,<5 sec,0,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
090921f0-bd6c-442b-a20a-fe09f46e2d84,2025-09-25 11:31:10.933014 UTC,2025-09-25 11:31:10.933014 UTC,1,2025-09-25,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,0,<5 sec,0,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
88eaedf3-6c76-402a-94ee-6382e344abee,2025-09-25 12:14:27.746216 UTC,2025-09-25 12:14:27.746216 UTC,1,2025-09-25,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Intent Captured,0,,0,<5 sec,0,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
bb898dfd-f356-442b-9986-b6c03388ccbf,2025-09-25 12:14:44.222174 UTC,2025-09-25 12:16:27.084565 UTC,9,2025-09-25,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,102,60-120 sec,102,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
beb698c8-227f-48c5-af5d-8e86170a4cb5,2025-09-25 12:16:43.417402 UTC,2025-09-25 12:16:56.615011 UTC,8,2025-09-25,OPEN,OPEN,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,MPU request raised,0,,13,>30 sec,13,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
6b88af32-9cc8-4391-b110-05de9b7fad1d,2025-09-25 12:17:27.545478 UTC,2025-09-25 12:17:52.278016 UTC,9,2025-09-25,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,MPU request raised,0,,24,>30 sec,24,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
e9820742-858c-44ac-9efc-2c9935fe3dc3,2025-09-25 12:20:20.837434 UTC,2025-09-25 12:20:34.536814 UTC,9,2025-09-25,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,MPU request raised,0,,13,>30 sec,13,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
08a9d08d-6968-42ab-853e-8fb4aeac4757,2025-09-25 12:20:43.002732 UTC,2025-09-25 12:22:38.740246 UTC,8,2025-09-25,OPEN,OPEN,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Address Match,0,,115,60-120 sec,115,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
0dbb8040-c518-4383-8843-0e62032355c0,2025-09-25 12:22:48.613896 UTC,2025-09-25 12:23:44.911960 UTC,9,2025-09-25,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,MPU request raised,0,,56,30-60 sec,56,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
103_ftd-PVcQ4OD4XSV_Vjubg,2025-09-25 12:39:35.246662 UTC,2025-09-25 12:40:34.236610 UTC,5,2025-09-25,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,Intent Captured,0,,58,30-60 sec,58,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1193VM7ZYwERPCryBQvqGUXGw,2025-09-25 12:41:32.440173 UTC,2025-09-25 12:42:25.633694 UTC,5,2025-09-25,,,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,Reason for MPU provided,0,,53,30-60 sec,53,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1039u87PKgpSLS8k5G1zUcx3g,2025-09-25 12:43:37.267495 UTC,2025-09-25 12:46:08.994960 UTC,14,2025-09-25,OPEN,OPEN,,,User selected Pick form in main menu,,0,,1,1,ANI based Auth,0,,151,>120 sec,151,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
4ce075b8-ce88-4c7a-9b22-a6370fbc33f0,2025-09-25 13:07:24.167749 UTC,2025-09-25 13:08:10.560992 UTC,5,2025-09-25,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,ANI based Auth,0,,46,30-60 sec,46,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
19959179-7cbf-4544-93c0-f6cad9fde076,2025-09-25 13:20:56.041129 UTC,2025-09-25 13:21:30.261245 UTC,6,2025-09-25,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,ANI based Auth,0,,34,30-60 sec,34,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
85793550-94de-4d24-8600-489580598c8f,2025-09-25 13:26:17.726179 UTC,2025-09-25 13:26:25.612024 UTC,6,2025-09-25,OPEN,OPEN,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,MPU request raised,0,,7,>30 sec,7,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
5680f790-a052-4972-83ac-a8b5df171b4f,2025-09-25 13:34:53.434318 UTC,2025-09-25 13:35:00.732912 UTC,6,2025-09-25,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,7,>30 sec,7,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
9058423c-9919-473e-87a9-ad20756612ac,2025-09-25 13:39:22.339044 UTC,2025-09-25 13:40:49.626039 UTC,9,2025-09-25,OPEN,OPEN,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,MPU request raised,0,,87,60-120 sec,87,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1c461cf1-9e6e-42b3-b710-bf2fd5e7dc51,2025-09-25 13:44:08.648585 UTC,2025-09-25 13:44:18.986651 UTC,8,2025-09-25,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,10,>30 sec,10,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
e14426c4-44b3-4edf-b0d5-93ec996cf160,2025-09-25 13:48:49.102098 UTC,2025-09-25 13:48:49.102098 UTC,1,2025-09-25,,,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,MPU request raised,0,,0,<5 sec,0,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
8a4f23fc-ccf0-43af-813c-ebfedbea36f7,2025-09-25 13:49:03.634124 UTC,2025-09-25 13:51:41.949370 UTC,10,2025-09-25,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Intent Captured,0,,158,>120 sec,158,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
aac61817-63d6-4660-82e6-ab4a38caae43,2025-09-25 13:49:37.791476 UTC,2025-09-25 13:49:48.051757 UTC,8,2025-09-25,OPEN,OPEN,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Intent Captured,0,,10,>30 sec,10,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
5df63c95-0840-4b35-83ef-2648ef3a184e,2025-09-25 13:58:50.118499 UTC,2025-09-25 13:58:59.686621 UTC,8,2025-09-25,OPEN,OPEN,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,9,>30 sec,9,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
87adb7cd-f540-43aa-833f-00b8b6f7f9b1,2025-09-25 14:00:13.527507 UTC,2025-09-25 14:00:23.615490 UTC,8,2025-09-25,OPEN,OPEN,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,10,>30 sec,10,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
4678aee4-fa0b-416e-b980-2651424d4577,2025-09-25 14:04:37.471446 UTC,2025-09-25 14:05:44.127353 UTC,8,2025-09-25,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Address Match,0,,66,60-120 sec,66,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
822406fd-a62b-44f0-a535-1013ae9dd683,2025-09-25 14:06:08.268412 UTC,2025-09-25 14:06:29.229004 UTC,5,2025-09-25,OPEN,OPEN,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,ANI based Auth,0,,20,>30 sec,20,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
d27909a4-5a02-42df-995a-19765a240333,2025-09-25 14:14:02.094132 UTC,2025-09-25 14:14:09.056702 UTC,5,2025-09-25,OPEN,OPEN,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,6,>30 sec,6,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
